# distance_A^-1 band_1_absolute_eV band_2_absolute_eV band_3_absolute_eV band_4_absolute_eV band_5_absolute_eV band_6_absolute_eV band_7_absolute_eV band_8_absolute_eV band_9_absolute_eV band_10_absolute_eV band_11_absolute_eV band_12_absolute_eV band_13_absolute_eV band_14_absolute_eV band_15_absolute_eV band_16_absolute_eV band_17_absolute_eV band_18_absolute_eV band_19_absolute_eV band_20_absolute_eV band_21_absolute_eV band_22_absolute_eV band_23_absolute_eV band_24_absolute_eV band_25_absolute_eV band_26_absolute_eV band_27_absolute_eV band_28_absolute_eV band_29_absolute_eV band_30_absolute_eV band_31_absolute_eV band_32_absolute_eV band_33_absolute_eV band_34_absolute_eV band_35_absolute_eV band_36_absolute_eV band_37_absolute_eV band_38_absolute_eV band_39_absolute_eV band_40_absolute_eV band_41_absolute_eV band_42_absolute_eV band_43_absolute_eV band_44_absolute_eV band_45_absolute_eV band_46_absolute_eV band_47_absolute_eV band_48_absolute_eV band_49_absolute_eV band_50_absolute_eV band_51_absolute_eV band_52_absolute_eV band_53_absolute_eV band_54_absolute_eV band_55_absolute_eV band_56_absolute_eV band_57_absolute_eV band_58_absolute_eV band_59_absolute_eV band_60_absolute_eV band_61_absolute_eV band_62_absolute_eV band_63_absolute_eV band_64_absolute_eV
7.67365630668809e+00 8.55941000000000e-01 1.98665100000000e+00 2.42234300000000e+00 4.12194900000000e+00 4.66367700000000e+00 4.83899100000000e+00 5.51060000000000e+00 5.85606800000000e+00 5.92924200000000e+00 7.18997000000000e+00 7.57129200000000e+00 8.11421900000000e+00 1.41921170000000e+01 1.53547450000000e+01 2.43048120000000e+01 2.43404920000000e+01 2.62038900000000e+01 2.67991040000000e+01 2.91439010000000e+01 2.96245370000000e+01 3.28467950000000e+01 3.34596330000000e+01 4.01667230000000e+01 4.02244200000000e+01 4.20971580000000e+01 4.23754310000000e+01 4.80948510000000e+01 4.87234450000000e+01 5.19064340000000e+01 5.27287490000000e+01 5.28521880000000e+01 5.29980420000000e+01 5.50896370000000e+01 5.59434570000000e+01 5.63652960000000e+01 5.67901280000000e+01 5.89906320000000e+01 6.10352600000000e+01 6.35887060000000e+01 6.36391750000000e+01 6.36479310000000e+01 6.43231630000000e+01 6.52712630000000e+01 6.52785230000000e+01 6.55619550000000e+01 6.62725610000000e+01 6.76621300000000e+01 6.84338490000000e+01 7.15383340000000e+01 7.16843230000000e+01 7.29783610000000e+01 7.35126130000000e+01 7.43574780000000e+01 7.53997690000000e+01 7.92224020000000e+01 8.00457580000000e+01 8.06806780000000e+01 8.09662730000000e+01 8.36068520000000e+01 8.38824830000000e+01 8.43856020000000e+01 8.49172230000000e+01 9.39106480000000e+01 9.49408390000000e+01
7.68147814175093e+00 8.54563000000000e-01 1.97618700000000e+00 2.42585000000000e+00 4.12600700000000e+00 4.65840400000000e+00 4.83796400000000e+00 5.46842100000000e+00 5.82931900000000e+00 5.91739200000000e+00 7.18829900000000e+00 7.56987200000000e+00 8.10162000000000e+00 1.42654830000000e+01 1.54186310000000e+01 2.43229420000000e+01 2.43591930000000e+01 2.62295590000000e+01 2.68263990000000e+01 2.91469670000000e+01 2.96261820000000e+01 3.28454480000000e+01 3.34573950000000e+01 4.01695620000000e+01 4.02302030000000e+01 4.20051990000000e+01 4.22834180000000e+01 4.81999710000000e+01 4.88295350000000e+01 5.19041580000000e+01 5.27121500000000e+01 5.27231260000000e+01 5.28585940000000e+01 5.50104990000000e+01 5.58390000000000e+01 5.62768140000000e+01 5.66816080000000e+01 5.90028090000000e+01 6.10252290000000e+01 6.35651280000000e+01 6.38114830000000e+01 6.38217860000000e+01 6.41562700000000e+01 6.51259460000000e+01 6.53514130000000e+01 6.55543210000000e+01 6.63693620000000e+01 6.77802920000000e+01 6.85449180000000e+01 7.15874990000000e+01 7.16932680000000e+01 7.29737270000000e+01 7.35444410000000e+01 7.43704300000000e+01 7.54920780000000e+01 7.93452870000000e+01 8.00120170000000e+01 8.06535490000000e+01 8.10204550000000e+01 8.36251750000000e+01 8.39313020000000e+01 8.44110780000000e+01 8.49599730000000e+01 9.38423160000000e+01 9.48519030000000e+01
7.68929997681376e+00 8.53026000000000e-01 1.96520100000000e+00 2.42946900000000e+00 4.13019200000000e+00 4.65273000000000e+00 4.83690500000000e+00 5.42608100000000e+00 5.80217400000000e+00 5.90549300000000e+00 7.18653900000000e+00 7.56841000000000e+00 8.08865300000000e+00 1.43403930000000e+01 1.54840600000000e+01 2.43416690000000e+01 2.43785040000000e+01 2.62560500000000e+01 2.68545590000000e+01 2.91501390000000e+01 2.96278840000000e+01 3.28441100000000e+01 3.34551480000000e+01 4.01723990000000e+01 4.02360600000000e+01 4.19134670000000e+01 4.21914890000000e+01 4.83053000000000e+01 4.89360230000000e+01 5.19016520000000e+01 5.25738330000000e+01 5.27127560000000e+01 5.27214420000000e+01 5.49298540000000e+01 5.57333330000000e+01 5.61869730000000e+01 5.65720160000000e+01 5.90152300000000e+01 6.10137610000000e+01 6.35419720000000e+01 6.39840660000000e+01 6.39910550000000e+01 6.39971630000000e+01 6.49801770000000e+01 6.54271130000000e+01 6.55465790000000e+01 6.64664210000000e+01 6.78996970000000e+01 6.86579160000000e+01 7.16387530000000e+01 7.16983240000000e+01 7.29654190000000e+01 7.35777680000000e+01 7.43829710000000e+01 7.55829110000000e+01 7.94710580000000e+01 7.99781980000000e+01 8.06261990000000e+01 8.10779620000000e+01 8.36436560000000e+01 8.39808020000000e+01 8.44369870000000e+01 8.50035300000000e+01 9.37616600000000e+01 9.47846830000000e+01
7.69712181187659e+00 8.51316000000000e-01 1.95368000000000e+00 2.43319800000000e+00 4.13450300000000e+00 4.64660600000000e+00 4.83581600000000e+00 5.38369500000000e+00 5.77479400000000e+00 5.89344000000000e+00 7.18469100000000e+00 7.56690800000000e+00 8.07532500000000e+00 1.44167950000000e+01 1.55509910000000e+01 2.43609910000000e+01 2.43984240000000e+01 2.62833570000000e+01 2.68835770000000e+01 2.91534170000000e+01 2.96296430000000e+01 3.28427840000000e+01 3.34528970000000e+01 4.01752230000000e+01 4.02419820000000e+01 4.18219770000000e+01 4.20996690000000e+01 4.84108240000000e+01 4.90428810000000e+01 5.18988970000000e+01 5.24345260000000e+01 5.25791100000000e+01 5.27079350000000e+01 5.48477720000000e+01 5.56265410000000e+01 5.60958530000000e+01 5.64614360000000e+01 5.90278620000000e+01 6.10006820000000e+01 6.35194580000000e+01 6.38242410000000e+01 6.41605870000000e+01 6.41733890000000e+01 6.48371910000000e+01 6.55024890000000e+01 6.55387310000000e+01 6.65636130000000e+01 6.80202990000000e+01 6.87727620000000e+01 7.16912840000000e+01 7.17005230000000e+01 7.29538170000000e+01 7.36126330000000e+01 7.43950420000000e+01 7.56717570000000e+01 7.95994690000000e+01 7.99443500000000e+01 8.05986670000000e+01 8.11388600000000e+01 8.36622550000000e+01 8.40309540000000e+01 8.44632830000000e+01 8.50478650000000e+01 9.36900010000000e+01 9.47107400000000e+01
7.70494364693942e+00 8.49423000000000e-01 1.94161000000000e+00 2.43703700000000e+00 4.13893900000000e+00 4.63997500000000e+00 4.83469600000000e+00 5.34138400000000e+00 5.74729100000000e+00 5.88118000000000e+00 7.18275700000000e+00 7.56536500000000e+00 8.06164100000000e+00 1.44946360000000e+01 1.56193810000000e+01 2.43809060000000e+01 2.44189500000000e+01 2.63114770000000e+01 2.69134490000000e+01 2.91568010000000e+01 2.96314590000000e+01 3.28414770000000e+01 3.34506480000000e+01 4.01780270000000e+01 4.02479560000000e+01 4.17307420000000e+01 4.20079840000000e+01 4.85165290000000e+01 4.91500840000000e+01 5.18958710000000e+01 5.22951240000000e+01 5.24395510000000e+01 5.26999080000000e+01 5.47643200000000e+01 5.55187050000000e+01 5.60035270000000e+01 5.63499450000000e+01 5.90406680000000e+01 6.09858060000000e+01 6.34975620000000e+01 6.36593840000000e+01 6.43369550000000e+01 6.43509680000000e+01 6.46972510000000e+01 6.55307240000000e+01 6.55774650000000e+01 6.66608210000000e+01 6.81420530000000e+01 6.88893780000000e+01 7.16969210000000e+01 7.17482520000000e+01 7.29392510000000e+01 7.36490820000000e+01 7.44065910000000e+01 7.57581800000000e+01 7.97302610000000e+01 7.99105460000000e+01 8.05709900000000e+01 8.12031980000000e+01 8.36809350000000e+01 8.40817250000000e+01 8.44899190000000e+01 8.50929500000000e+01 9.36190800000000e+01 9.46530720000000e+01
7.71276548200226e+00 8.47331000000000e-01 1.92897400000000e+00 2.44098600000000e+00 4.14350000000000e+00 4.63276900000000e+00 4.83354500000000e+00 5.29927600000000e+00 5.71974900000000e+00 5.86868400000000e+00 7.18074000000000e+00 7.56378300000000e+00 8.04760700000000e+00 1.45738680000000e+01 1.56891910000000e+01 2.44014130000000e+01 2.44400800000000e+01 2.63404040000000e+01 2.69441680000000e+01 2.91602910000000e+01 2.96333320000000e+01 3.28401930000000e+01 3.34484090000000e+01 4.01808000000000e+01 4.02539700000000e+01 4.16397730000000e+01 4.19164570000000e+01 4.86223990000000e+01 4.92576090000000e+01 5.18925450000000e+01 5.21557020000000e+01 5.23000240000000e+01 5.26914290000000e+01 5.46795660000000e+01 5.54098980000000e+01 5.59100680000000e+01 5.62376150000000e+01 5.90535980000000e+01 6.09689260000000e+01 6.34760570000000e+01 6.34955960000000e+01 6.45144680000000e+01 6.45294740000000e+01 6.45608140000000e+01 6.55226260000000e+01 6.56518650000000e+01 6.67579300000000e+01 6.82649170000000e+01 6.90076880000000e+01 7.16913110000000e+01 7.18060630000000e+01 7.29220020000000e+01 7.36871600000000e+01 7.44175770000000e+01 7.58418060000000e+01 7.98616770000000e+01 7.98783480000000e+01 8.05432050000000e+01 8.12710020000000e+01 8.36996570000000e+01 8.41330900000000e+01 8.45168490000000e+01 8.51387550000000e+01 9.35504440000000e+01 9.45825060000000e+01
7.72058731706509e+00 8.45025000000000e-01 1.91575600000000e+00 2.44504300000000e+00 4.14818200000000e+00 4.62490700000000e+00 4.83236400000000e+00 5.25751100000000e+00 5.69223700000000e+00 5.85593500000000e+00 7.17864000000000e+00 7.56216300000000e+00 8.03322900000000e+00 1.46544440000000e+01 1.57603820000000e+01 2.44225090000000e+01 2.44618110000000e+01 2.63701330000000e+01 2.69757280000000e+01 2.91638880000000e+01 2.96352620000000e+01 3.28389370000000e+01 3.34461850000000e+01 4.01835320000000e+01 4.02600110000000e+01 4.15490820000000e+01 4.18251080000000e+01 4.87284230000000e+01 4.93654350000000e+01 5.18888560000000e+01 5.20163430000000e+01 5.21606190000000e+01 5.26824360000000e+01 5.45935740000000e+01 5.53001910000000e+01 5.58155410000000e+01 5.61245120000000e+01 5.90665900000000e+01 6.09498140000000e+01 6.33322780000000e+01 6.34556280000000e+01 6.44274330000000e+01 6.46931450000000e+01 6.47095060000000e+01 6.55143940000000e+01 6.57256330000000e+01 6.68548320000000e+01 6.83888460000000e+01 6.91276210000000e+01 7.16824160000000e+01 7.18661930000000e+01 7.29023110000000e+01 7.37269090000000e+01 7.44279600000000e+01 7.59223230000000e+01 7.98426510000000e+01 7.99986130000000e+01 8.05153470000000e+01 8.13422790000000e+01 8.37183880000000e+01 8.41850210000000e+01 8.45440240000000e+01 8.51852570000000e+01 9.34838730000000e+01 9.45161940000000e+01
7.72840915212792e+00 8.42492000000000e-01 1.90194700000000e+00 2.44920700000000e+00 4.15298600000000e+00 4.61629300000000e+00 4.83115300000000e+00 5.21624800000000e+00 5.66482000000000e+00 5.84292400000000e+00 7.17646000000000e+00 7.56050400000000e+00 8.01851400000000e+00 1.47363170000000e+01 1.58329140000000e+01 2.44441930000000e+01 2.44841410000000e+01 2.64006590000000e+01 2.70081240000000e+01 2.91675920000000e+01 2.96372500000000e+01 3.28377150000000e+01 3.34439830000000e+01 4.01862140000000e+01 4.02660680000000e+01 4.14586790000000e+01 4.17339570000000e+01 4.88345870000000e+01 4.94735440000000e+01 5.18753910000000e+01 5.18864180000000e+01 5.20214510000000e+01 5.26728950000000e+01 5.45064040000000e+01 5.51896490000000e+01 5.57200110000000e+01 5.60107000000000e+01 5.90795920000000e+01 6.09282440000000e+01 6.31703650000000e+01 6.34354260000000e+01 6.42981890000000e+01 6.48728580000000e+01 6.48903070000000e+01 6.55060330000000e+01 6.57986780000000e+01 6.69514210000000e+01 6.85137980000000e+01 6.92491050000000e+01 7.16704520000000e+01 7.19286120000000e+01 7.28803830000000e+01 7.37683700000000e+01 7.44377150000000e+01 7.59994730000000e+01 7.98091000000000e+01 8.01351920000000e+01 8.04874550000000e+01 8.14170120000000e+01 8.37370970000000e+01 8.42374960000000e+01 8.45713930000000e+01 8.52324300000000e+01 9.34201520000000e+01 9.44560800000000e+01
7.73623098719075e+00 8.39721000000000e-01 1.88753500000000e+00 2.45347800000000e+00 4.15790800000000e+00 4.60681700000000e+00 4.82991200000000e+00 5.17565600000000e+00 5.63755700000000e+00 5.82964700000000e+00 7.17420200000000e+00 7.55880700000000e+00 8.00346700000000e+00 1.48194410000000e+01 1.59067510000000e+01 2.44664620000000e+01 2.45070670000000e+01 2.64319770000000e+01 2.70413480000000e+01 2.91714030000000e+01 2.96392950000000e+01 3.28365320000000e+01 3.34418090000000e+01 4.01888350000000e+01 4.02721280000000e+01 4.13685740000000e+01 4.16430220000000e+01 4.89408790000000e+01 4.95819160000000e+01 5.17375440000000e+01 5.18754640000000e+01 5.18876440000000e+01 5.26627750000000e+01 5.44181170000000e+01 5.50783340000000e+01 5.56235350000000e+01 5.58962380000000e+01 5.90925300000000e+01 6.09039680000000e+01 6.30096590000000e+01 6.34157470000000e+01 6.41730720000000e+01 6.50535970000000e+01 6.50721080000000e+01 6.54975450000000e+01 6.58709180000000e+01 6.70475960000000e+01 6.86397300000000e+01 6.93720750000000e+01 7.16555810000000e+01 7.19933300000000e+01 7.28563960000000e+01 7.38115940000000e+01 7.44468220000000e+01 7.60730560000000e+01 7.97756330000000e+01 8.02732440000000e+01 8.04595790000000e+01 8.14951590000000e+01 8.37557590000000e+01 8.42904930000000e+01 8.45989080000000e+01 8.52802510000000e+01 9.33590330000000e+01 9.43954120000000e+01
7.74405282225358e+00 8.36694000000000e-01 1.87250700000000e+00 2.45785500000000e+00 4.16294700000000e+00 4.59634900000000e+00 4.82864200000000e+00 5.13592200000000e+00 5.61049800000000e+00 5.81610100000000e+00 7.17186900000000e+00 7.55707400000000e+00 7.98809500000000e+00 1.49037770000000e+01 1.59818550000000e+01 2.44893150000000e+01 2.45305860000000e+01 2.64640830000000e+01 2.70753960000000e+01 2.91753210000000e+01 2.96413980000000e+01 3.28353940000000e+01 3.34396710000000e+01 4.01913860000000e+01 4.02781780000000e+01 4.12787770000000e+01 4.15523180000000e+01 4.90472870000000e+01 4.96905350000000e+01 5.15984990000000e+01 5.17428890000000e+01 5.18766560000000e+01 5.26520440000000e+01 5.43287690000000e+01 5.49663040000000e+01 5.55261700000000e+01 5.57811800000000e+01 5.91053180000000e+01 6.08767290000000e+01 6.28503130000000e+01 6.33965520000000e+01 6.40523990000000e+01 6.52353150000000e+01 6.52548550000000e+01 6.54889510000000e+01 6.59422800000000e+01 6.71432590000000e+01 6.87666010000000e+01 6.94964650000000e+01 7.16379540000000e+01 7.20603640000000e+01 7.28305040000000e+01 7.38566200000000e+01 7.44552660000000e+01 7.61429200000000e+01 7.97423440000000e+01 8.04117800000000e+01 8.04324240000000e+01 8.15766560000000e+01 8.37743550000000e+01 8.43439900000000e+01 8.46265190000000e+01 8.53286980000000e+01 9.33010090000000e+01 9.43376320000000e+01
7.75187465731642e+00 8.33397000000000e-01 1.85685100000000e+00 2.46233700000000e+00 4.16810200000000e+00 4.58474100000000e+00 4.82734200000000e+00 5.09725100000000e+00 5.58369200000000e+00 5.80228800000000e+00 7.16946300000000e+00 7.55530400000000e+00 7.97240600000000e+00 1.49892810000000e+01 1.60581900000000e+01 2.45127490000000e+01 2.45546960000000e+01 2.64969700000000e+01 2.71102590000000e+01 2.91793470000000e+01 2.96435590000000e+01 3.28343060000000e+01 3.34375740000000e+01 4.01938560000000e+01 4.02842050000000e+01 4.11892960000000e+01 4.14618620000000e+01 4.91537990000000e+01 4.97993850000000e+01 5.14596040000000e+01 5.16043820000000e+01 5.18714940000000e+01 5.26406720000000e+01 5.42384160000000e+01 5.48536160000000e+01 5.54279660000000e+01 5.56655810000000e+01 5.91178530000000e+01 6.08462660000000e+01 6.26924810000000e+01 6.33778110000000e+01 6.39364800000000e+01 6.54178300000000e+01 6.54382920000000e+01 6.54806230000000e+01 6.60126970000000e+01 6.72383180000000e+01 6.88943680000000e+01 6.96222120000000e+01 7.16177080000000e+01 7.21297240000000e+01 7.28028370000000e+01 7.39034950000000e+01 7.44630370000000e+01 7.62089480000000e+01 7.97092690000000e+01 8.04036520000000e+01 8.05529060000000e+01 8.16614100000000e+01 8.37928740000000e+01 8.43979690000000e+01 8.46541750000000e+01 8.53777500000000e+01 9.32461560000000e+01 9.42885040000000e+01
7.75969649237925e+00 8.29815000000000e-01 1.84055700000000e+00 2.46692300000000e+00 4.17336800000000e+00 4.57183200000000e+00 4.82601200000000e+00 5.05985900000000e+00 5.55718700000000e+00 5.78821000000000e+00 7.16698600000000e+00 7.55349900000000e+00 7.95640500000000e+00 1.50759160000000e+01 1.61357220000000e+01 2.45367620000000e+01 2.45793930000000e+01 2.65306330000000e+01 2.71459320000000e+01 2.91834810000000e+01 2.96457770000000e+01 3.28332750000000e+01 3.34355270000000e+01 4.01962330000000e+01 4.02901940000000e+01 4.11001400000000e+01 4.13716670000000e+01 4.92604010000000e+01 4.99084500000000e+01 5.13209110000000e+01 5.14660630000000e+01 5.18660170000000e+01 5.26286240000000e+01 5.41471090000000e+01 5.47403210000000e+01 5.53289700000000e+01 5.55494920000000e+01 5.91300120000000e+01 6.08123150000000e+01 6.25363460000000e+01 6.33594970000000e+01 6.38256360000000e+01 6.54709010000000e+01 6.56018390000000e+01 6.56233210000000e+01 6.60821100000000e+01 6.73326820000000e+01 6.90229880000000e+01 6.97492550000000e+01 7.15949750000000e+01 7.22014230000000e+01 7.27735120000000e+01 7.39522660000000e+01 7.44701350000000e+01 7.62710770000000e+01 7.96764510000000e+01 8.03759560000000e+01 8.06936740000000e+01 8.17493070000000e+01 8.38113150000000e+01 8.44524110000000e+01 8.46818270000000e+01 8.54273880000000e+01 9.31941940000000e+01 9.42346730000000e+01
7.76751832744208e+00 8.25930000000000e-01 1.82361300000000e+00 2.47161200000000e+00 4.17874400000000e+00 4.55744700000000e+00 4.82465400000000e+00 5.02397600000000e+00 5.53102500000000e+00 5.77386900000000e+00 7.16444000000000e+00 7.55165800000000e+00 7.94009900000000e+00 1.51636450000000e+01 1.62144160000000e+01 2.45613510000000e+01 2.46046760000000e+01 2.65650680000000e+01 2.71824090000000e+01 2.91877220000000e+01 2.96480540000000e+01 3.28323060000000e+01 3.34335350000000e+01 4.01985080000000e+01 4.02961330000000e+01 4.10113170000000e+01 4.12817470000000e+01 4.93670820000000e+01 5.00177150000000e+01 5.11824560000000e+01 5.13280290000000e+01 5.18601250000000e+01 5.26158680000000e+01 5.40549000000000e+01 5.46264690000000e+01 5.52292260000000e+01 5.54329620000000e+01 5.91416470000000e+01 6.07746330000000e+01 6.23821010000000e+01 6.33415860000000e+01 6.37201520000000e+01 6.54619490000000e+01 6.57863080000000e+01 6.58087540000000e+01 6.61504660000000e+01 6.74262650000000e+01 6.91524210000000e+01 6.98775350000000e+01 7.15698720000000e+01 7.22754630000000e+01 7.27426300000000e+01 7.40029730000000e+01 7.44765590000000e+01 7.63292640000000e+01 7.96439110000000e+01 8.03483370000000e+01 8.08348320000000e+01 8.18402080000000e+01 8.38296920000000e+01 8.45072980000000e+01 8.47094290000000e+01 8.54775920000000e+01 9.31457780000000e+01 9.41864950000000e+01
7.77534016250491e+00 8.21727000000000e-01 1.80601000000000e+00 2.47640400000000e+00 4.18422600000000e+00 4.54141200000000e+00 4.82326800000000e+00 4.98983100000000e+00 5.50524700000000e+00 5.75927300000000e+00 7.16183000000000e+00 7.54978400000000e+00 7.92350200000000e+00 1.52524290000000e+01 1.62942380000000e+01 2.45865150000000e+01 2.46305400000000e+01 2.66002680000000e+01 2.72196820000000e+01 2.91920720000000e+01 2.96503890000000e+01 3.28314030000000e+01 3.34316050000000e+01 4.02006690000000e+01 4.03020070000000e+01 4.09228370000000e+01 4.11921160000000e+01 4.94738280000000e+01 5.01271650000000e+01 5.10442640000000e+01 5.11903170000000e+01 5.18537720000000e+01 5.26023630000000e+01 5.39618390000000e+01 5.45121090000000e+01 5.51287700000000e+01 5.53160410000000e+01 5.91525930000000e+01 6.07329990000000e+01 6.22299790000000e+01 6.33240570000000e+01 6.36203200000000e+01 6.54527670000000e+01 6.59717060000000e+01 6.59950750000000e+01 6.62177270000000e+01 6.75189890000000e+01 6.92826200000000e+01 7.00069900000000e+01 7.15425230000000e+01 7.23518400000000e+01 7.27102880000000e+01 7.40556580000000e+01 7.44823120000000e+01 7.63835160000000e+01 7.96116980000000e+01 8.03208550000000e+01 8.09760500000000e+01 8.19339500000000e+01 8.38480350000000e+01 8.45626140000000e+01 8.47369390000000e+01 8.55283460000000e+01 9.31010900000000e+01 9.41432180000000e+01
7.78316199756774e+00 8.17186000000000e-01 1.78773900000000e+00 2.48129700000000e+00 4.18980800000000e+00 4.52356500000000e+00 4.82185400000000e+00 4.95764000000000e+00 5.47989200000000e+00 5.74442400000000e+00 7.15915600000000e+00 7.54787600000000e+00 7.90661600000000e+00 1.53422360000000e+01 1.63751580000000e+01 2.46122510000000e+01 2.46569830000000e+01 2.66362280000000e+01 2.72577460000000e+01 2.91965310000000e+01 2.96527830000000e+01 3.28305730000000e+01 3.34297440000000e+01 4.02027050000000e+01 4.03078000000000e+01 4.08347090000000e+01 4.11027840000000e+01 4.95806250000000e+01 5.02367830000000e+01 5.09063640000000e+01 5.10529570000000e+01 5.18469270000000e+01 5.25880750000000e+01 5.38679710000000e+01 5.43972870000000e+01 5.50276350000000e+01 5.51987780000000e+01 5.91626320000000e+01 6.06872120000000e+01 6.20802400000000e+01 6.33068840000000e+01 6.35263780000000e+01 6.54434240000000e+01 6.61579520000000e+01 6.61822220000000e+01 6.62838740000000e+01 6.76107710000000e+01 6.94135450000000e+01 7.01375690000000e+01 7.15130260000000e+01 7.24305420000000e+01 7.26765760000000e+01 7.41103640000000e+01 7.44874090000000e+01 7.64338530000000e+01 7.95798400000000e+01 8.02935500000000e+01 8.11170100000000e+01 8.20303500000000e+01 8.38663980000000e+01 8.46183410000000e+01 8.47643180000000e+01 8.55796330000000e+01 9.30601110000000e+01 9.41042550000000e+01
7.79098383263058e+00 8.12289000000000e-01 1.76879000000000e+00 2.48629000000000e+00 4.19548400000000e+00 4.50377800000000e+00 4.82041000000000e+00 4.92758700000000e+00 5.45499600000000e+00 5.72932300000000e+00 7.15642300000000e+00 7.54593400000000e+00 7.88944800000000e+00 1.54330320000000e+01 1.64571430000000e+01 2.46385560000000e+01 2.46840010000000e+01 2.66729420000000e+01 2.72965920000000e+01 2.92010980000000e+01 2.96552350000000e+01 3.28298230000000e+01 3.34279600000000e+01 4.02046060000000e+01 4.03134940000000e+01 4.07469410000000e+01 4.10137630000000e+01 4.96874570000000e+01 5.03465440000000e+01 5.07687820000000e+01 5.09159790000000e+01 5.18395590000000e+01 5.25729680000000e+01 5.37733400000000e+01 5.42820470000000e+01 5.49258450000000e+01 5.50812270000000e+01 5.91715050000000e+01 6.06371170000000e+01 6.19331900000000e+01 6.32900430000000e+01 6.34385340000000e+01 6.54339280000000e+01 6.63437560000000e+01 6.63498870000000e+01 6.63704220000000e+01 6.77015390000000e+01 6.95451550000000e+01 7.02692160000000e+01 7.14814750000000e+01 7.25114980000000e+01 7.26416310000000e+01 7.41671340000000e+01 7.44918480000000e+01 7.64803220000000e+01 7.95483760000000e+01 8.02664430000000e+01 8.12573790000000e+01 8.21292040000000e+01 8.38848630000000e+01 8.46744600000000e+01 8.47915410000000e+01 8.56314370000000e+01 9.30232870000000e+01 9.40657620000000e+01
7.79880566769341e+00 8.07020000000000e-01 1.74915900000000e+00 2.49138300000000e+00 4.20124300000000e+00 4.48197500000000e+00 4.81893400000000e+00 4.89980500000000e+00 5.43059300000000e+00 5.71397600000000e+00 7.15363200000000e+00 7.54395700000000e+00 7.87200500000000e+00 1.55247850000000e+01 1.65401640000000e+01 2.46654290000000e+01 2.47115920000000e+01 2.67104050000000e+01 2.73362150000000e+01 2.92057740000000e+01 2.96577460000000e+01 3.28291580000000e+01 3.34262600000000e+01 4.02063580000000e+01 4.03190710000000e+01 4.06595480000000e+01 4.09250650000000e+01 4.97943060000000e+01 5.04563840000000e+01 5.06315660000000e+01 5.07794300000000e+01 5.18316370000000e+01 5.25570010000000e+01 5.36779910000000e+01 5.41664350000000e+01 5.48234150000000e+01 5.49634460000000e+01 5.91789040000000e+01 6.05826100000000e+01 6.17891930000000e+01 6.32735040000000e+01 6.33569550000000e+01 6.54242820000000e+01 6.64123410000000e+01 6.65330960000000e+01 6.65590490000000e+01 6.77912190000000e+01 6.96774050000000e+01 7.04018780000000e+01 7.14479620000000e+01 7.25920900000000e+01 7.26081210000000e+01 7.42260030000000e+01 7.44956490000000e+01 7.65229970000000e+01 7.95173380000000e+01 8.02395840000000e+01 8.13968030000000e+01 8.22302980000000e+01 8.39035430000000e+01 8.47309400000000e+01 8.48185940000000e+01 8.56837440000000e+01 9.29906850000000e+01 9.40328850000000e+01
7.80662750275624e+00 8.01359000000000e-01 1.72883700000000e+00 2.49657300000000e+00 4.20707200000000e+00 4.45815400000000e+00 4.81742400000000e+00 4.87436300000000e+00 5.40671600000000e+00 5.69838700000000e+00 7.15078600000000e+00 7.54194500000000e+00 7.85429600000000e+00 1.56174660000000e+01 1.66241910000000e+01 2.46928660000000e+01 2.47397520000000e+01 2.67486110000000e+01 2.73766080000000e+01 2.92105600000000e+01 2.96603160000000e+01 3.28285850000000e+01 3.34246500000000e+01 4.02079490000000e+01 4.03244970000000e+01 4.05725550000000e+01 4.08367000000000e+01 4.99011480000000e+01 5.04944360000000e+01 5.05662180000000e+01 5.06437020000000e+01 5.18231280000000e+01 5.25401340000000e+01 5.35819640000000e+01 5.40504960000000e+01 5.47203470000000e+01 5.48455020000000e+01 5.91844530000000e+01 6.05236510000000e+01 6.16486690000000e+01 6.32571590000000e+01 6.32818160000000e+01 6.54144870000000e+01 6.64748610000000e+01 6.67217930000000e+01 6.67485960000000e+01 6.78797430000000e+01 6.98102510000000e+01 7.05355030000000e+01 7.14125730000000e+01 7.25670220000000e+01 7.26813910000000e+01 7.42870100000000e+01 7.44988250000000e+01 7.65619490000000e+01 7.94867650000000e+01 8.02129830000000e+01 8.15348880000000e+01 8.23333850000000e+01 8.39225820000000e+01 8.47877180000000e+01 8.48455030000000e+01 8.57365390000000e+01 9.29624250000000e+01 9.40052460000000e+01
